Date,Price,Open,High,Low,Volume,Change %,Close,Adj Close,Return,LogReturn,MA7,MA21,STD21,Close_lag1,Volume_lag1,NextClose,Direction
2024-07-19,437.11,433.1,441.14,432.0,,-0.74%,437.11,437.11,-0.007402865771964473,-0.00743040296974103,447.5328571428571,453.10285714285715,8.27898432348721,440.37,,442.94,1
2024-07-22,442.94,441.79,444.6,438.91,,1.33%,442.94,442.94,0.01333760380682203,0.013249441024188627,445.8528571428571,452.97142857142853,8.423034658430327,437.11,,444.85,1
2024-07-23,444.85,443.89,448.39,443.1,,0.43%,444.85,444.85,0.004312096446471347,0.004302825999077189,444.61000000000007,452.7366666666666,8.583604332290085,442.94,,428.9,0
2024-07-24,428.9,440.45,441.48,427.58,,-3.59%,428.9,428.9,-0.03585478251095886,-0.0365133551679417,441.03000000000003,451.8428571428571,9.998259920033481,444.85,,418.4,0
2024-07-25,418.4,428.8,429.8,417.51,,-2.45%,418.4,418.4,-0.024481231056190267,-0.02478587877212164,436.5842857142857,450.2928571428572,12.382404912962148,428.9,,425.27,1
2024-07-26,425.27,418.2,428.92,417.27,,1.64%,425.27,425.27,0.016419694072657753,0.01628634857747003,433.9771428571429,449.01238095238097,13.517958760389739,418.4,,426.73,1
2024-07-29,426.73,431.58,432.15,424.7,,0.34%,426.73,426.73,0.003433113081101613,0.0034272334016145676,432.0285714285714,447.7685714285714,14.324791546724938,425.27,,422.92,0
2024-07-30,422.92,427.72,429.05,417.36,,-0.89%,422.92,422.92,-0.008928362196236495,-0.008968458865471768,430.0014285714286,446.62428571428563,15.318742301973286,426.73,,418.35,0
2024-07-31,418.35,420.5,421.77,412.21,,-1.08%,418.35,418.35,-0.010805826160976029,-0.010864633122718079,426.48857142857145,444.7966666666666,16.310185570167942,422.92,,417.11,0
2024-08-01,417.11,420.79,427.46,413.09,,-0.30%,417.11,417.11,-0.002964025337635956,-0.002968426760173963,422.5257142857143,442.7885714285714,17.01844037675384,418.35,,408.49,0
2024-08-02,408.49,412.49,415.0,404.34,,-2.07%,408.49,408.49,-0.020666011363908776,-0.020882541785172955,419.61,440.29904761904766,18.049174746996144,417.11,,395.15,0
2024-08-05,395.15,389.17,401.04,385.58,,-3.27%,395.15,395.15,-0.03265685818502295,-0.03320199454527645,416.2885714285714,436.8509523809523,19.443578092717544,408.49,,399.61,1
2024-08-06,399.61,400.0,405.67,398.5,,1.13%,399.61,399.61,0.011286853093761984,0.011223631835318555,412.6228571428572,433.67809523809524,19.840387501015815,395.15,,398.43,0
2024-08-07,398.43,408.63,410.08,397.47,,-0.30%,398.43,398.43,-0.0029528790570806374,-0.002957247406033707,408.58,430.76809523809527,20.33295296287448,399.61,,402.69,1
2024-08-08,402.69,402.44,405.86,399.94,,1.07%,402.69,402.69,0.010691965966418193,0.010635211087385377,405.69,427.7414285714286,19.500792877653314,398.43,,406.02,1
2024-08-09,406.02,404.03,408.05,402.26,,0.83%,406.02,406.02,0.008269388363256969,0.0082353843045346,403.92857142857144,425.4233333333333,19.023445359169983,402.69,,406.81,1
2024-08-12,406.81,407.06,408.76,404.24,,0.19%,406.81,406.81,0.00194571695975565,0.0019438265043088651,402.45714285714286,423.1976190476191,18.288174295090606,406.02,,414.01,1
2024-08-13,414.01,409.59,414.95,409.57,,1.77%,414.01,414.01,0.01769867997345198,0.01754388214647093,403.2457142857143,421.29523809523806,16.957645066178,406.81,,416.86,1
2024-08-14,416.86,414.8,417.72,412.45,,0.69%,416.86,416.86,0.006883891693437505,0.006860305890555828,406.3471428571429,419.73999999999995,15.689924474005467,414.01,,421.03,1
2024-08-15,421.03,419.8,421.11,417.66,,1.00%,421.03,421.03,0.010003358441682986,0.009953656037424785,409.40714285714284,418.66904761904766,14.723390541842436,416.86,,418.47,0
2024-08-16,418.47,420.6,421.34,417.3,,-0.61%,418.47,418.47,-0.006080326817566317,-0.006098887278695847,412.27000000000004,417.62619047619046,13.859715536831976,421.03,,421.53,1
2024-08-19,421.53,418.96,421.75,416.46,,0.73%,421.53,421.53,0.007312352139938305,0.007285746514104966,414.9614285714286,416.8842857142857,13.164148879220523,418.47,,424.8,1
2024-08-20,424.8,421.7,425.86,421.64,,0.78%,424.8,424.8,0.007757454985410472,0.007727520641370719,417.64428571428573,416.0204761904762,11.903749609341693,421.53,,424.14,0
2024-08-21,424.14,424.07,426.4,421.72,,-0.16%,424.14,424.14,-0.001553672316384258,-0.0015548805168114723,420.12,415.03428571428566,10.120144056004536,424.8,,415.55,0
2024-08-22,415.55,424.36,426.79,414.61,,-2.03%,415.55,415.55,-0.020252746734568672,-0.020460645411882226,420.34000000000003,414.3985714285715,9.612147151242613,424.14,,416.79,1
2024-08-23,416.79,416.98,419.26,412.09,,0.30%,416.79,416.79,0.0029839971122609388,0.0029795538298447027,420.33000000000004,414.32190476190476,9.58501831977774,415.55,,413.49,0
2024-08-26,413.49,416.37,417.28,411.34,,-0.79%,413.49,413.49,-0.007917656373713444,-0.007949167454422871,419.2528571428571,413.76095238095246,9.251147985391764,416.79,,413.84,1
2024-08-27,413.84,412.86,414.36,410.25,,0.08%,413.84,413.84,0.0008464533604197744,0.0008460953208024044,418.5914285714286,413.1471428571428,8.762342234161522,413.49,,410.6,0
2024-08-28,410.6,414.88,415.0,407.31,,-0.78%,410.6,410.6,-0.007829112700560525,-0.007859921110426365,417.03000000000003,412.5604761904762,8.483290326394844,413.84,,413.12,1
2024-08-29,413.12,414.94,422.05,410.6,,0.61%,413.12,413.12,0.006137359961032596,0.006118603073444443,415.3614285714285,412.3114285714286,8.380979230205892,410.6,,417.14,1
2024-08-30,417.14,415.6,417.49,412.13,,0.97%,417.14,417.14,0.009730828814872083,0.009683789210211182,414.3614285714285,412.3128571428571,8.381840575229948,413.12,,409.44,0
2024-09-03,409.44,417.91,419.88,407.03,,-1.85%,409.44,409.44,-0.018459030541305044,-0.018631524457010256,413.4885714285714,412.35809523809525,8.362718229766912,417.14,,408.9,0
2024-09-04,408.9,405.91,411.24,404.37,,-0.13%,408.9,408.9,-0.0013188745603751606,-0.0013197450408820716,412.3614285714285,413.0128571428572,7.434843739351267,409.44,,408.39,0
2024-09-05,408.39,407.62,413.1,406.13,,-0.12%,408.39,408.39,-0.0012472487160675172,-0.0012480271781052238,411.6328571428571,413.43095238095236,6.868774930627601,408.9,,401.7,0
2024-09-06,401.7,409.06,410.65,400.8,,-1.64%,401.7,401.7,-0.016381400132226553,-0.016517058827254908,409.8985714285714,413.58666666666664,6.540943611844734,408.39,,405.72,1
2024-09-09,405.72,407.24,408.65,402.15,,1.00%,405.72,405.72,0.010007468259895624,0.0099577251425586,409.20142857142855,413.7309523809523,6.318183207823121,401.7,,414.2,1
2024-09-10,414.2,408.2,416.33,407.7,,2.09%,414.2,414.2,0.020901114068815785,0.0206856824536887,409.3557142857143,414.1204761904762,6.066150736826741,405.72,,423.04,1
2024-09-11,423.04,415.5,423.99,409.58,,2.13%,423.04,423.04,0.02134234669241919,0.021117788261783052,410.1985714285715,414.89333333333326,6.121825980320894,414.2,,427.0,1
2024-09-12,427.0,423.31,427.37,419.75,,0.94%,427.0,427.0,0.009360816944024242,0.009317276005357816,412.7071428571429,415.51190476190476,6.660671602058943,423.04,,430.59,1
2024-09-13,430.59,425.82,431.83,425.46,,0.84%,430.59,430.59,0.008407494145199035,0.008372348022774062,415.80571428571426,416.1657142857143,7.429151076286149,427.0,,431.34,1
2024-09-16,431.34,430.6,433.53,428.22,,0.17%,431.34,431.34,0.0017417961401797744,0.0017402809724365456,419.0842857142857,416.65666666666664,8.078928353026221,430.59,,435.15,1
2024-09-17,435.15,440.23,441.85,432.27,,0.88%,435.15,435.15,0.00883293921268602,0.00879415701168752,423.86285714285714,417.45095238095234,9.030083557067245,431.34,,430.81,0
2024-09-18,430.81,435.0,436.03,430.41,,-1.00%,430.81,430.81,-0.009973572331379965,-0.010023641595028616,427.44714285714286,417.89285714285717,9.456671794482897,435.15,,438.69,1
2024-09-19,438.69,441.23,441.5,436.9,,1.83%,438.69,438.69,0.018291126018430415,0.01812585565140335,430.94571428571425,418.5542857142857,10.40239903648588,430.81,,435.27,0
2024-09-20,435.27,437.22,439.24,434.22,,-0.78%,435.27,435.27,-0.007795937906038497,-0.007826485096194014,432.6928571428571,419.0842857142857,10.969307440047531,438.69,,433.51,0
2024-09-23,433.51,434.28,436.46,430.39,,-0.40%,433.51,433.51,-0.004043467273186718,-0.004051664190420563,433.6228571428571,419.9395238095238,11.37269558028794,435.27,,429.17,0
2024-09-24,429.17,433.0,433.35,426.1,,-1.00%,429.17,429.17,-0.010011303084127232,-0.010061753175372987,433.42,420.5290476190477,11.521171774069462,433.51,,432.11,1
2024-09-25,432.11,429.83,433.12,428.57,,0.69%,432.11,432.11,0.006850432229652537,0.006827074631207908,433.53000000000003,421.4157142857143,11.667922939164498,429.17,,431.31,0
2024-09-26,431.31,435.08,435.3,429.13,,-0.19%,431.31,431.31,-0.001851380435537231,-0.0018530963585069932,432.9814285714286,422.2476190476191,11.723439301144264,432.11,,428.02,0
2024-09-27,428.02,431.52,431.85,427.47,,-0.76%,428.02,428.02,-0.007627924230831695,-0.007657165640615848,432.5828571428571,423.0771428571429,11.471668641857022,431.31,,430.3,1
2024-09-30,430.3,428.21,430.42,425.37,,0.53%,430.3,430.3,0.005326853885332605,0.005312716382559086,431.38428571428574,423.8952380952381,11.337887201347087,428.02,,420.69,0
2024-10-01,420.69,428.45,428.48,418.81,,-2.23%,420.69,420.69,-0.022333255867999058,-0.022586419437884826,429.3014285714285,424.06428571428575,11.25831673538631,430.3,,417.13,0
2024-10-02,417.13,422.58,422.82,416.71,,-0.85%,417.13,417.13,-0.008462288145665409,-0.008498296592468231,426.9614285714286,424.43047619047616,10.877482464334214,420.69,,416.54,0
2024-10-03,416.54,417.63,419.55,414.29,,-0.14%,416.54,416.54,-0.0014144271570013522,-0.001415428403330617,425.15714285714284,424.7942857142857,10.451499687330955,417.13,,416.06,0
2024-10-04,416.06,418.24,419.75,414.97,,-0.12%,416.06,416.06,-0.001152350314495676,-0.0011530147806335601,422.86428571428576,425.1595238095238,9.972619252829112,416.54,,409.54,0
2024-10-07,409.54,416.0,417.11,409.0,,-1.57%,409.54,409.54,-0.0156708167091284,-0.01579490200982246,419.75428571428574,425.53285714285715,9.164485879118601,416.06,,414.71,1
2024-10-08,414.71,410.9,415.66,408.17,,1.26%,414.71,414.71,0.012623919519460847,0.012544902158405345,417.8528571428572,425.9609523809524,8.36807140550388,409.54,,417.46,1
2024-10-09,417.46,415.86,420.38,414.3,,0.66%,417.46,417.46,0.006631139832654176,0.0066092505389408794,416.01857142857136,426.1161904761905,8.166800154399352,414.71,,415.84,0
2024-10-10,415.84,415.23,417.35,413.15,,-0.39%,415.84,415.84,-0.0038806113160542166,-0.0038881604245801747,415.32571428571424,425.7733333333334,8.44867169046863,417.46,,416.32,1
2024-10-11,416.32,416.13,417.13,413.25,,0.12%,416.32,416.32,0.001154290111581524,0.001153624430960471,415.21000000000004,425.26476190476194,8.689160845010823,415.84,,419.14,1
2024-10-14,419.14,417.77,424.04,417.52,,0.68%,419.14,419.14,0.006773635664873101,0.006750797667656345,415.5814285714286,424.7195238095238,8.697533832178987,416.32,,418.74,0
2024-10-15,418.74,422.18,422.48,415.26,,-0.10%,418.74,418.74,-0.0009543350670420114,-0.0009547907346815768,415.9642857142857,424.1195238095238,8.652473332053582,419.14,,416.12,0
2024-10-16,416.12,415.17,416.36,410.48,,-0.63%,416.12,416.12,-0.006256865835602032,-0.0062765220544207835,416.9042857142857,423.2133333333334,8.433214294284676,418.74,,416.72,1
2024-10-17,416.72,422.36,422.5,415.59,,0.14%,416.72,416.72,0.0014418917619918314,0.0014408532342417256,417.1914285714285,422.54238095238094,8.35877497290203,416.12,,418.16,1
2024-10-18,418.16,417.14,419.65,416.26,,0.35%,418.16,418.16,0.00345555768861594,0.0034496009677303843,417.2914285714286,421.56476190476195,7.535819543385498,416.72,,418.78,1
2024-10-21,418.78,416.12,418.96,413.75,,0.15%,418.78,418.78,0.0014826860531853558,0.0014815879595039864,417.7114285714286,420.7795238095238,6.865654722013022,418.16,,427.51,1
2024-10-22,427.51,418.49,430.58,418.04,,2.08%,427.51,427.51,0.020846267730073142,0.02063195755192587,419.31,420.49380952380955,6.419751923703892,418.78,,424.6,0
2024-10-23,424.6,430.86,431.08,422.53,,-0.68%,424.6,424.6,-0.006806858319103548,-0.0068301306469403964,420.09000000000003,420.27619047619044,6.1840694337871005,427.51,,424.73,1
2024-10-24,424.73,425.32,425.98,422.4,,0.03%,424.73,424.73,0.0003061705134244086,0.00030612365279741416,420.94571428571436,419.9247619047619,5.665942656828735,424.6,,428.15,1
2024-10-25,428.15,426.76,432.52,426.56,,0.81%,428.15,428.15,0.008052174322510597,0.008019928550247753,422.66428571428565,419.7742857142857,5.383370293253197,424.73,,426.59,0
2024-10-28,426.59,431.65,431.94,426.3,,-0.36%,426.59,426.59,-0.003643582856475591,-0.003650236872380932,424.07428571428574,419.7061904761905,5.281942328528406,428.15,,431.95,1
2024-10-29,431.95,428.0,433.17,425.8,,1.26%,431.95,431.95,0.012564757729904619,0.012486476205073024,426.04428571428565,419.78476190476187,5.456788083705602,426.59,,432.53,1
2024-10-30,432.53,437.44,438.5,432.1,,0.13%,432.53,432.53,0.0013427480032410788,0.0013418473233082768,428.00857142857143,420.3485714285714,6.125670808747223,431.95,,406.35,0
2024-10-31,406.35,415.36,416.16,406.3,,-6.05%,406.35,406.35,-0.06052759346172509,-0.062436830928987566,424.9857142857143,419.83523809523814,6.821084678441648,432.53,,410.37,1
2024-11-01,410.37,409.01,415.5,407.5,,0.99%,410.37,410.37,0.009892949427833031,0.009844334570248713,422.95285714285717,419.5414285714285,7.0974053609145225,406.35,,408.46,0
2024-11-04,408.46,409.8,410.42,405.57,,-0.47%,408.46,408.46,-0.004654336330628506,-0.004665201480450853,420.6285714285714,419.17952380952386,7.467899621841492,410.37,,411.46,1
2024-11-05,411.46,408.37,414.9,408.08,,0.73%,411.46,411.46,0.007344660431866101,0.007317819757072832,418.2442857142857,419.27095238095234,7.3548813075137085,408.46,,420.18,1
2024-11-06,420.18,412.42,420.45,410.52,,2.12%,420.18,420.18,0.021192825548048466,0.02097138084939681,417.3285714285715,419.5314285714286,7.281774705189544,411.46,,425.43,1
2024-11-07,425.43,421.28,426.85,419.88,,1.25%,425.43,425.43,0.012494645152077766,0.0124172312458831,416.3971428571429,419.9109523809523,7.375508053525146,420.18,,422.54,0
2024-11-08,422.54,425.32,426.5,421.78,,-0.68%,422.54,422.54,-0.006793126953905437,-0.00681630526927575,414.96999999999997,420.2300000000001,7.3354072824891645,425.43,,418.01,0
2024-11-11,418.01,422.52,424.81,416.0,,-1.07%,418.01,418.01,-0.01072087849671044,-0.010778761188517328,416.6357142857143,420.31047619047615,7.299548942359369,422.54,,423.03,1
2024-11-12,423.03,418.25,424.44,417.2,,1.20%,423.03,423.03,0.012009282074591399,0.01193774283367698,418.4442857142857,420.49571428571426,7.317696065995132,418.01,,425.2,1
2024-11-13,425.2,421.64,429.33,418.21,,0.51%,425.2,425.2,0.005129659834999911,0.005116547950544451,420.83571428571435,420.8033333333334,7.375751035205032,423.03,,426.89,1
2024-11-14,426.89,425.0,428.17,420.0,,0.40%,426.89,426.89,0.00397460018814666,0.00396672233213823,423.04,421.31619047619046,7.408186334177837,425.2,,415.0,0
2024-11-15,415.0,419.82,422.8,413.64,,-2.79%,415.0,415.0,-0.02785260840029047,-0.028247848569232886,422.3,421.2342857142857,7.470786151020538,426.89,,415.76,1
2024-11-18,415.76,414.87,418.4,412.1,,0.18%,415.76,415.76,0.001831325301204778,0.0018296504694880775,420.9185714285714,421.12,7.538219949032703,415.0,,417.79,1
2024-11-19,417.79,413.11,417.94,411.55,,0.49%,417.79,417.79,0.004882624591110218,0.004870743238754795,420.23999999999995,421.07285714285706,7.556658747658654,415.76,,415.49,0
2024-11-20,415.49,416.87,417.29,410.58,,-0.55%,415.49,415.49,-0.005505158093779161,-0.005520367321750931,419.88,420.5004761904761,7.4997109785577525,417.79,,412.87,0
2024-11-21,412.87,419.5,419.78,410.29,,-0.63%,412.87,412.87,-0.006305807600664237,-0.00632577318241154,418.42857142857144,419.94190476190477,7.615048666323241,415.49,,417.0,1
2024-11-22,417.0,411.36,417.4,411.06,,1.00%,417.0,417.0,0.010003148690871155,0.009953448364022656,417.25714285714287,419.5738095238095,7.558647019268732,412.87,,418.79,1
2024-11-25,418.79,418.38,421.08,414.85,,0.43%,418.79,418.79,0.004292565947242366,0.004283379166561803,416.09999999999997,419.1280952380953,7.2991585946923845,417.0,,427.99,1
2024-11-26,427.99,419.58,429.04,418.85,,2.20%,427.99,427.99,0.02196805081305664,0.02173022985749851,417.9557142857143,419.1947619047619,7.376700901519033,418.79,,422.99,0
2024-11-27,422.99,425.11,427.23,422.02,,-1.17%,422.99,422.99,-0.011682515946634275,-0.011751292717967056,418.98857142857145,418.76809523809527,6.841780191622054,427.99,,423.46,1
2024-11-29,423.46,420.09,424.88,417.8,,0.11%,423.46,423.46,0.0011111373791341528,0.0011105205228955624,419.79857142857145,418.33619047619044,6.184277222271067,422.99,,430.98,1
2024-12-02,430.98,421.57,433.0,421.31,,1.78%,430.98,430.98,0.017758465970811876,0.01760262668697498,422.01142857142855,419.50904761904764,6.132761942845528,423.46,,431.2,1
2024-12-03,431.2,429.84,432.47,427.74,,0.05%,431.2,431.2,0.0005104645227156368,0.0005103342800221258,424.63,420.5009523809524,6.26382543240263,430.98,,437.42,1
2024-12-04,437.42,433.03,439.67,432.63,,1.44%,437.42,437.42,0.014424860853432309,0.01432181233961893,427.54714285714283,421.88,6.655984525221968,431.2,,442.62,1
2024-12-05,442.62,437.92,444.66,436.17,,1.19%,442.62,442.62,0.011887888070961417,0.011817782189859459,430.9514285714286,423.3638095238096,7.6202962384607025,437.42,,443.57,1
